access_restricted,aka.0,aka.1,aka.2,contributor.0,date,dates.0,digitized,extract_timestamp,group.0,hassegments,id,image_url.0,image_url.1,image_url.2,index,item.call_number.0,item.contributors.0,item.contributors.1,item.created_published.0,item.date,item.digital_id.0,item.format,item.genre.0,item.language.0,item.location.0,item.notes.0,item.notes.1,item.related_items.0.title,item.related_items.0.url,item.repository,item.rights,item.source_collection,item.subjects.0,item.subjects.1,item.title,language.0,location.0,location.1,location.2,mime_type.0,mime_type.1,number.0,number_former_id.0,online_format.0,original_format.0,partof.0,partof.1,partof.2,resources.0.caption,resources.0.files,resources.0.image,resources.0.paprika_resource_path,resources.0.url,resources.0.version,shelf_id,subject.0,timestamp,title,type.0,url,contributor.1,item.language,item.notes.2,item.call_number.1,contributor.2,contributor.3,item.contributors.2,item.contributors.3,item.notes.3,item.notes.4,item.call_number.2,item.other_title.0,other_title.0,item.notes.5,item.other_title.1,other_title.1,item.other_title.2,other_title.2,item.other_title.3,other_title.3,item.other_title.4,other_title.4,location.3,item.call_number.3,item.call_number.4,item.call_number.5,item.notes.6,contributor.4,item.contributors.4,item.notes.7,group.1,item.genre.1,item.medium.0,item.subjects.2,item.subjects.3,item.subjects.4,partof.3,resources.0.media_object_id,subject.1,subject.2,subject.3,subject.4,type,item.language.1,language.1,item.subjects.5,subject.5,item.location.1,item.subjects.6,location.4,item.genre.2,aka.3,resources.1.files,resources.1.url
False,http://www.loc.gov/item/afc1939007_afs02303b/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02303b/,http://www.loc.gov/item/afc1939007.afc1939007_afs02303b/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02303b/,,,,958,AFC 1939/007: AFS 02303 B,"Wells, Lester (Performer)","Lomax, Alan, 1915-2002 (Collector)","Traverse City, Michigan, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,"Also monolog, Wells learned the song ca.1880 from a man from Saginaw",AFS 02303: Michigan-I-O,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,Michigan-I-O,english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02303b/,,afc1939007_afs02303b,songs,2022-04-30T03:37:19.171Z,Michigan-I-O,,https://www.loc.gov/item/afc1939007_afs02303b/,"wells, lester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,Spoken word,United States -- Michigan -- Traverse City,songs of america,0589EE92E1F4015CE0538C93F028015C,folk music,spoken word,field recordings,michigan,legacyzoom,,,,,,,,Spoken word,,,
False,http://www.loc.gov/item/afc1939007_afs02304a/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02304a/,http://www.loc.gov/item/afc1939007.afc1939007_afs02304a/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02304a/,,,,959,AFC 1939/007: AFS 02304 A,"Kubesh, John G. (Performer)","Lomax, Alan, 1915-2002 (Collector)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,"Corrected from ""Kubish""",AFS 02304: Little Brown Bulls,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,Little Brown Bulls,english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02304a/,,afc1939007_afs02304a,field recordings,2022-04-30T03:37:19.171Z,Little Brown Bulls,,https://www.loc.gov/item/afc1939007_afs02304a/,"kubesh, john g.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EE97F3D00210E0538C93F0280210,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02304b/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02304b/,http://www.loc.gov/item/afc1939007.afc1939007_afs02304b/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02304b/,,,,960,AFC 1939/007: AFS 02304 B,"Brideup, Louis (Performer)","Lomax, Alan, 1915-2002 (Collector)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,AFS 02304: Michigan Fire,,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,Michigan Fire,english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02304b/,,afc1939007_afs02304b,field recordings,2022-04-30T03:37:19.171Z,Michigan Fire,,https://www.loc.gov/item/afc1939007_afs02304b/,"brideup, louis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EE9CD622064CE0538C93F028064C,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02305a/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02305a/,http://www.loc.gov/item/afc1939007.afc1939007_afs02305a/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02305a/,,,,961,AFC 1939/007: AFS 02305 A,"Brideup, Louis (Performer)","Lomax, Alan, 1915-2002 (Collector)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,AFS 02305: Jam on Gerry's Rocks,,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,Jam on Gerry's Rocks,english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02305a/,,afc1939007_afs02305a,field recordings,2022-04-30T03:37:19.171Z,Jam on Gerry's Rocks,,https://www.loc.gov/item/afc1939007_afs02305a/,"brideup, louis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EEA1D5870156E0538C93F0280156,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02305b/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02305b/,http://www.loc.gov/item/afc1939007.afc1939007_afs02305b/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02305b/,,,,962,AFC 1939/007: AFS 02305 B,"Wells, Lester (Performer)","Lomax, Alan, 1915-2002 (Collector)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,B01-Nice slate,AFS 02305: B01-Davy Crockett; B02-Falling of the Pines,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,Davy Crockett; Falling of the Pines,english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02305b/,,afc1939007_afs02305b,field recordings,2022-04-30T03:37:19.171Z,Davy Crockett; Falling of the Pines,,https://www.loc.gov/item/afc1939007_afs02305b/,"wells, lester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EEA70A77049EE0538C93F028049E,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02306a/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02306a/,http://www.loc.gov/item/afc1939007.afc1939007_afs02306a/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02306a/,,,,963,AFC 1939/007: AFS 02306 A,"Wells, Lester (Performer)","Brideup, Louis (Performer)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,"AFS 02306: A01-Falling of the Pines, cont. by Lester Wells; A02-Pride of Glencoe by Louis Brideup",,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,"Falling of the Pines, cont.; Pride of Glencoe",english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02306a/,,afc1939007_afs02306a,field recordings,2022-04-30T03:37:19.171Z,"Falling of the Pines, cont.; Pride of Glencoe",,https://www.loc.gov/item/afc1939007_afs02306a/,"brideup, louis",,,,"wells, lester",,"Lomax, Alan, 1915-2002 (Collector)",,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EEABEE820212E0538C93F0280212,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02306b/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02306b/,http://www.loc.gov/item/afc1939007.afc1939007_afs02306b/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02306b/,,,,964,AFC 1939/007: AFS 02306 B,"Brideup, Louis (Performer)","Lomax, Alan, 1915-2002 (Collector)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,"B01-Learned lyrics from sheet music ca. 1918, made up the tune","AFS 02306: Pride of Glencoe, cont.; Jack Donahue",,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,"Pride of Glencoe, cont.; Jack Donahue",english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02306b/,,afc1939007_afs02306b,field recordings,2022-04-30T03:37:19.171Z,"Pride of Glencoe, cont.; Jack Donahue",,https://www.loc.gov/item/afc1939007_afs02306b/,"brideup, louis",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EEB0F77304A4E0538C93F02804A4,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02307a/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02307a/,http://www.loc.gov/item/afc1939007.afc1939007_afs02307a/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02307a/,,,,965,AFC 1939/007: AFS 02307 A,"Wells, Lester (Performer)","Brideup, Louis (Performer)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,"AFS 02307: A01-Jack Donahue, cont. by Louis Brideup; A02-Long Barney by Lester Wells",,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,"Jack Donahue, cont.; Long Barney",english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02307a/,,afc1939007_afs02307a,field recordings,2022-04-30T03:37:19.171Z,"Jack Donahue, cont.; Long Barney",,https://www.loc.gov/item/afc1939007_afs02307a/,"brideup, louis",,,,"wells, lester",,"Lomax, Alan, 1915-2002 (Collector)",,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EEB5EE35064EE0538C93F028064E,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02307b/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02307b/,http://www.loc.gov/item/afc1939007.afc1939007_afs02307b/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02307b/,,,,966,AFC 1939/007: AFS 02307 B,"Wells, Lester (Performer)","Scheffer, Peter (Performer)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,"B02-Corrected from ""Schiffer""",AFS 02307: B01-Traverse City by Lester Wells; B02-Little soldier by Peter Scheffer,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,Traverse City; Little soldier,english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02307b/,,afc1939007_afs02307b,field recordings,2022-04-30T03:37:19.171Z,Traverse City; Little soldier,,https://www.loc.gov/item/afc1939007_afs02307b/,"scheffer, peter",,,,"wells, lester",,"Lomax, Alan, 1915-2002 (Collector)",,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EEBB54240056E0538C93F0280056,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02308a/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02308a/,http://www.loc.gov/item/afc1939007.afc1939007_afs02308a/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02308a/,,,,967,AFC 1939/007: AFS 02308 A,"Wells, Lester (Performer)","Scheffer, Peter (Performer)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,"A01-Corrected from ""Schiffer""","AFS 02308: Give us all the world, boys by Peter Scheffer; Once more a-lumbering go by Lester Wells",,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,"Give us all the world, boys; Once more a-lumbering go",english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02308a/,,afc1939007_afs02308a,field recordings,2022-04-30T03:37:19.171Z,"Give us all the world, boys; Once more a-lumbering go",,https://www.loc.gov/item/afc1939007_afs02308a/,"scheffer, peter",,,,"wells, lester",,"Lomax, Alan, 1915-2002 (Collector)",,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EEC08E630186E0538C93F0280186,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02308b/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02308b/,http://www.loc.gov/item/afc1939007.afc1939007_afs02308b/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02308b/,,,,968,AFC 1939/007: AFS 02308 B,"Wells, Lester (Performer)","Lomax, Alan, 1915-2002 (Collector)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,AFS 02308: Susanside Side,,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,Susanside Side,english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02308b/,,afc1939007_afs02308b,field recordings,2022-04-30T03:37:19.171Z,Susanside Side,,https://www.loc.gov/item/afc1939007_afs02308b/,"wells, lester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EEC588D00160E0538C93F0280160,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
False,http://www.loc.gov/item/afc1939007_afs02309a/,http://www.loc.gov/resource/afc1939007.afc1939007_afs02309a/,http://www.loc.gov/item/afc1939007.afc1939007_afs02309a/,"lomax, alan",1938-09-03,1938-09-03,True,2020-09-23T05:48:19.440Z,afc1939007,False,http://www.loc.gov/item/afc1939007_afs02309a/,,,,969,AFC 1939/007: AFS 02309 A,"Wells, Lester (Performer)","Lomax, Alan, 1915-2002 (Collector)","Traverse City, MI, September 3, 1938",19380903,,sound recording-musical,Field recordings,eng,United States -- Michigan -- Traverse City,AFS 02309: Farmer's son and the shantyboy,,,,American Folklife Center,https://www.loc.gov/collections/static/rights/lomax-michigan.html,Alan Lomax Collection of Michigan and Wisconsin Recordings (AFC 1939/007),Folk music -- Michigan,Field recordings,Farmer's son and the shantyboy,english,michigan,united states,traverse city,audio/wav,application/x-audio,,,audio,sound recording,the library of congress celebrates the songs of america,american folklife center,alan lomax collection of michigan and wisconsin recordings,,1,/search/static/images/original-format/sound-recording.svg,,https://www.loc.gov/resource/afc1939007.afc1939007_afs02309a/,,afc1939007_afs02309a,field recordings,2022-04-30T03:37:19.171Z,Farmer's son and the shantyboy,,https://www.loc.gov/item/afc1939007_afs02309a/,"wells, lester",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lomax-michigan,Songs,"sound disc, analog, 12 in.",Songs,United States -- Michigan -- Traverse City,,songs of america,0589EECAA0EF0126E0538C93F0280126,michigan,folk music,songs,,legacyzoom,,,,,,,,,,,
