aspectRatio,autoPlay,background,derivatives,detailUrl,download,mediaObjectId,mediaType,metadata,mimetype,shortName,source_url,title,source_height,scaleFactor_levels,source_size,source_width,resource_url,resource_num,segment_num,id,info,iiif_url,other_name
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33845:0873/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33845/,0,0,http://www.loc.gov/item/afc9999005.33845/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33845:0873/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33845:0873/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33845/,0,0,http://www.loc.gov/item/afc9999005.33845/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33845:0873/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33844/0872.jp2,,892.0,6.0,66273.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33844/,0,0,http://www.loc.gov/item/afc9999005.33844/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33844:0872/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33844:0872/full/pct:100/0/default.jpg,0872.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33844:0872/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33844/,0,0,http://www.loc.gov/item/afc9999005.33844/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33844:0872/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33844:0872/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33844/,0,0,http://www.loc.gov/item/afc9999005.33844/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33844:0872/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9725/0783.jp2,,907.0,6.0,67350.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9725/,0,0,http://www.loc.gov/item/afc9999005.9725/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9725:0783/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9725:0783/full/pct:100/0/default.jpg,0783.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9725:0783/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9725/,0,0,http://www.loc.gov/item/afc9999005.9725/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9725:0783/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9725:0783/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9725/,0,0,http://www.loc.gov/item/afc9999005.9725/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9725:0783/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33766/0794.jp2,,892.0,6.0,66263.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33766/,0,0,http://www.loc.gov/item/afc9999005.33766/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33766:0794/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33766:0794/full/pct:100/0/default.jpg,0794.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33766:0794/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33766/,0,0,http://www.loc.gov/item/afc9999005.33766/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33766:0794/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33766:0794/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33766/,0,0,http://www.loc.gov/item/afc9999005.33766/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33766:0794/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9724/0782.jp2,,907.0,6.0,67326.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9724/,0,0,http://www.loc.gov/item/afc9999005.9724/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9724:0782/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9724:0782/full/pct:100/0/default.jpg,0782.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9724:0782/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9724/,0,0,http://www.loc.gov/item/afc9999005.9724/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9724:0782/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9724:0782/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9724/,0,0,http://www.loc.gov/item/afc9999005.9724/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9724:0782/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33765/0793.jp2,,892.0,6.0,66376.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33765/,0,0,http://www.loc.gov/item/afc9999005.33765/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33765:0793/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33765:0793/full/pct:100/0/default.jpg,0793.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33765:0793/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33765/,0,0,http://www.loc.gov/item/afc9999005.33765/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33765:0793/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33765:0793/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33765/,0,0,http://www.loc.gov/item/afc9999005.33765/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33765:0793/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9723/0781.jp2,,907.0,6.0,67327.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9723/,0,0,http://www.loc.gov/item/afc9999005.9723/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9723:0781/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9723:0781/full/pct:100/0/default.jpg,0781.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9723:0781/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9723/,0,0,http://www.loc.gov/item/afc9999005.9723/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9723:0781/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9723:0781/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9723/,0,0,http://www.loc.gov/item/afc9999005.9723/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9723:0781/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33764/0792.jp2,,892.0,6.0,66285.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33764/,0,0,http://www.loc.gov/item/afc9999005.33764/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33764:0792/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33764:0792/full/pct:100/0/default.jpg,0792.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33764:0792/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33764/,0,0,http://www.loc.gov/item/afc9999005.33764/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33764:0792/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33764:0792/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33764/,0,0,http://www.loc.gov/item/afc9999005.33764/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33764:0792/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9722/0780.jp2,,907.0,6.0,67341.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9722/,0,0,http://www.loc.gov/item/afc9999005.9722/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9722:0780/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9722:0780/full/pct:100/0/default.jpg,0780.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9722:0780/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9722/,0,0,http://www.loc.gov/item/afc9999005.9722/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9722:0780/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9722:0780/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9722/,0,0,http://www.loc.gov/item/afc9999005.9722/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9722:0780/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33763/0791.jp2,,892.0,6.0,66111.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33763/,0,0,http://www.loc.gov/item/afc9999005.33763/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33763:0791/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33763:0791/full/pct:100/0/default.jpg,0791.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33763:0791/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33763/,0,0,http://www.loc.gov/item/afc9999005.33763/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33763:0791/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33763:0791/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33763/,0,0,http://www.loc.gov/item/afc9999005.33763/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33763:0791/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9721/0779.jp2,,907.0,6.0,67322.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9721/,0,0,http://www.loc.gov/item/afc9999005.9721/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9721:0779/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9721:0779/full/pct:100/0/default.jpg,0779.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9721:0779/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9721/,0,0,http://www.loc.gov/item/afc9999005.9721/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9721:0779/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9721:0779/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9721/,0,0,http://www.loc.gov/item/afc9999005.9721/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9721:0779/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33762/0790.jp2,,892.0,6.0,66287.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33762/,0,0,http://www.loc.gov/item/afc9999005.33762/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33762:0790/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33762:0790/full/pct:100/0/default.jpg,0790.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33762:0790/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33762/,0,0,http://www.loc.gov/item/afc9999005.33762/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33762:0790/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33762:0790/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33762/,0,0,http://www.loc.gov/item/afc9999005.33762/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33762:0790/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9720/0778.jp2,,907.0,6.0,67357.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9720/,0,0,http://www.loc.gov/item/afc9999005.9720/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9720:0778/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9720:0778/full/pct:100/0/default.jpg,0778.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9720:0778/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9720/,0,0,http://www.loc.gov/item/afc9999005.9720/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9720:0778/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9720:0778/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9720/,0,0,http://www.loc.gov/item/afc9999005.9720/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9720:0778/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33761/0789.jp2,,892.0,6.0,66088.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33761/,0,0,http://www.loc.gov/item/afc9999005.33761/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33761:0789/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33761:0789/full/pct:100/0/default.jpg,0789.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33761:0789/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33761/,0,0,http://www.loc.gov/item/afc9999005.33761/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33761:0789/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33761:0789/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33761/,0,0,http://www.loc.gov/item/afc9999005.33761/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33761:0789/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9719/0777.jp2,,907.0,6.0,67353.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9719/,0,0,http://www.loc.gov/item/afc9999005.9719/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9719:0777/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9719:0777/full/pct:100/0/default.jpg,0777.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9719:0777/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9719/,0,0,http://www.loc.gov/item/afc9999005.9719/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9719:0777/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9719:0777/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9719/,0,0,http://www.loc.gov/item/afc9999005.9719/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9719:0777/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33760/0788.jp2,,892.0,6.0,66379.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33760/,0,0,http://www.loc.gov/item/afc9999005.33760/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33760:0788/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33760:0788/full/pct:100/0/default.jpg,0788.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33760:0788/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33760/,0,0,http://www.loc.gov/item/afc9999005.33760/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33760:0788/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33760:0788/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33760/,0,0,http://www.loc.gov/item/afc9999005.33760/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33760:0788/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9718/0776.jp2,,907.0,6.0,67322.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9718/,0,0,http://www.loc.gov/item/afc9999005.9718/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9718:0776/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9718:0776/full/pct:100/0/default.jpg,0776.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9718:0776/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9718/,0,0,http://www.loc.gov/item/afc9999005.9718/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9718:0776/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9718:0776/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9718/,0,0,http://www.loc.gov/item/afc9999005.9718/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9718:0776/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-9717/0775.jp2,,907.0,6.0,67197.0,1485.0,https://www.loc.gov/resource/afc.afc9999005-9717/,0,0,http://www.loc.gov/item/afc9999005.9717/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9717:0775/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9717:0775/full/pct:100/0/default.jpg,0775.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9717:0775/full/pct:100.0/0/default.jpg,,907.0,1.0,,1485.0,https://www.loc.gov/resource/afc.afc9999005-9717/,0,0,http://www.loc.gov/item/afc9999005.9717/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9717:0775/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9717:0775/full/pct:50.0/0/default.jpg,,453.0,1.0,,742.0,https://www.loc.gov/resource/afc.afc9999005-9717/,0,0,http://www.loc.gov/item/afc9999005.9717/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-9717:0775/full/pct:50.0/0/default.jpg,
,,,,,,,,,image/jp2,,https://tile.loc.gov/storage-services/public/afc/afc9999005-33025/0053.jp2,,892.0,6.0,66347.0,1488.0,https://www.loc.gov/resource/afc.afc9999005-33025/,0,0,http://www.loc.gov/item/afc9999005.33025/,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33025:0053/info.json,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33025:0053/full/pct:100/0/default.jpg,0053.jp2
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33025:0053/full/pct:100.0/0/default.jpg,,892.0,1.0,,1488.0,https://www.loc.gov/resource/afc.afc9999005-33025/,0,0,http://www.loc.gov/item/afc9999005.33025/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33025:0053/full/pct:100.0/0/default.jpg,
,,,,,,,,,image/jpeg,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33025:0053/full/pct:50.0/0/default.jpg,,446.0,1.0,,744.0,https://www.loc.gov/resource/afc.afc9999005-33025/,0,0,http://www.loc.gov/item/afc9999005.33025/,,https://tile.loc.gov/image-services/iiif/public:afc:afc9999005-33025:0053/full/pct:50.0/0/default.jpg,
